id_student,final_result,highest_education,studied_credits,region,num_of_prev_attempts,avg_score,gender,date_unregistration,date_registration,churn
124064,0,0,120,7,0,87.2,0,32.0,-44.0,0
125018,2,1,60,8,0,64.8,1,32.0,-36.0,0
129955,3,0,60,11,1,81.0,1,135.0,-197.0,1
129955,3,0,60,11,1,81.0,1,143.0,-143.0,1
130034,2,0,60,0,0,78.4,0,32.0,-82.0,0
130547,2,0,60,8,0,58.4,0,32.0,-25.0,0
130636,2,0,60,7,0,60.0,1,32.0,-68.0,0
131390,2,0,60,0,0,78.6,1,32.0,-115.0,0
133816,2,0,60,8,0,65.4,0,32.0,-15.0,0
133922,2,2,60,4,0,78.2,1,32.0,-110.0,0
135335,3,2,120,0,1,75.0,0,30.0,-29.0,1
135335,3,2,120,0,1,75.0,0,24.0,-82.0,1
135400,2,2,60,7,1,53.142857142857146,0,144.0,-32.0,0
135400,2,2,60,7,1,53.142857142857146,0,32.0,-51.0,0
135471,0,2,60,0,0,84.0,1,32.0,-149.0,0
139033,1,0,60,7,0,61.0,1,32.0,-46.0,1
141377,2,0,210,9,1,48.833333333333336,1,129.0,-110.0,0
141377,2,0,210,9,1,48.833333333333336,1,32.0,-127.0,0
141506,1,0,60,6,0,75.0,1,32.0,-28.0,1
146503,2,2,120,0,0,63.4,1,32.0,-30.0,0
147756,2,2,120,4,1,68.66666666666667,1,32.0,-92.0,0
147756,2,2,120,4,1,68.66666666666667,1,32.0,-41.0,0
148993,2,0,60,5,1,79.5,0,158.0,-174.0,0
148993,2,0,60,5,1,79.5,0,32.0,-154.0,0
149741,2,0,60,6,0,66.4,0,32.0,-74.0,0
149962,2,0,60,11,0,68.4,1,32.0,-92.0,0
151587,3,0,120,10,0,67.0,0,234.0,-129.0,1
152668,3,2,60,8,0,71.0,0,104.0,-72.0,1
155984,2,2,120,0,1,78.14285714285714,0,191.0,-64.0,0
155984,2,2,120,0,1,78.14285714285714,0,32.0,-156.0,0
158707,3,0,60,7,0,74.0,0,172.0,-57.0,1
159954,3,0,60,1,1,68.2,1,123.0,-46.0,1
159954,3,0,60,1,1,68.2,1,201.0,-24.0,1
164944,2,0,60,0,0,62.4,0,32.0,-148.0,0
165226,1,0,60,10,0,77.0,0,32.0,-22.0,1
167961,2,1,60,9,0,76.0,1,32.0,-44.0,0
174024,2,0,60,4,0,60.4,1,32.0,-85.0,0
174094,2,2,60,7,0,75.4,0,32.0,-89.0,0
174745,2,0,60,1,0,65.0,0,32.0,-30.0,0
175447,2,0,60,3,0,69.6,1,32.0,-115.0,0
175772,3,1,270,0,0,85.0,0,67.0,-45.0,1
183057,2,2,60,10,0,65.6,1,32.0,-23.0,0
185350,1,2,60,12,0,59.6,1,32.0,-22.0,1
188278,2,0,60,12,1,71.66666666666667,1,60.0,-57.0,0
188278,2,0,60,12,1,71.66666666666667,1,32.0,-64.0,0
199636,2,0,60,0,0,75.8,1,32.0,-30.0,0
199897,2,1,60,1,0,69.4,1,32.0,3.0,0
200804,2,0,60,8,0,66.0,1,32.0,-80.0,0
205494,2,1,60,9,0,66.4,1,32.0,-45.0,0
228021,0,0,60,6,0,83.0,1,32.0,-68.0,0
228383,2,1,60,12,0,70.6,1,32.0,-21.0,0
232307,2,2,60,8,0,66.2,1,32.0,-107.0,0
235068,2,2,60,1,0,59.6,0,32.0,-156.0,0
235507,2,0,180,12,1,57.833333333333336,1,109.0,-79.0,0
235507,2,0,180,12,1,57.833333333333336,1,32.0,-135.0,0
236875,2,0,60,11,0,46.4,1,32.0,-20.0,0
237274,2,0,60,12,0,72.4,1,32.0,-155.0,0
243510,1,2,60,9,0,43.6,0,32.0,-16.0,1
244246,2,0,60,7,0,67.2,0,32.0,-137.0,0
248581,0,0,60,11,0,85.0,0,32.0,-61.0,0
252073,2,0,120,12,0,49.0,0,32.0,-5.0,0
254625,0,0,60,10,0,82.8,1,32.0,-50.0,0
258587,0,0,60,9,0,80.6,1,32.0,-109.0,0
260355,3,0,120,3,1,57.5,0,170.0,-186.0,1
260355,3,0,120,3,1,57.5,0,-87.0,-156.0,1
260623,2,2,60,7,0,70.2,1,32.0,-28.0,0
263251,2,0,60,0,0,74.0,1,32.0,-73.0,0
263543,2,2,60,0,0,79.6,1,32.0,-56.0,0
263952,0,2,60,4,0,88.8,1,32.0,-38.0,0
266524,2,0,240,8,0,53.8,0,32.0,-134.0,0
268733,1,0,120,0,1,43.0,1,187.0,-17.0,1
268733,1,0,120,0,1,43.0,1,32.0,-10.0,1
273346,2,2,60,1,0,81.8,1,32.0,-155.0,0
274947,3,2,120,0,0,54.0,1,229.0,-43.0,1
275674,3,0,60,3,0,45.0,0,132.0,-155.0,1
275792,2,1,60,0,0,73.0,0,32.0,-37.0,0
277123,1,0,60,1,0,46.0,0,32.0,-20.0,1
277880,3,0,120,7,1,67.66666666666667,0,177.0,-108.0,1
277880,3,0,120,7,1,67.66666666666667,0,158.0,-11.0,1
281077,2,1,60,0,0,72.4,0,32.0,-103.0,0
281636,2,0,60,11,0,83.0,0,32.0,-73.0,0
285315,2,1,60,0,0,86.2,1,32.0,-36.0,0
287040,2,0,90,0,0,72.8,0,32.0,-155.0,0
287204,2,0,60,6,0,73.6,1,32.0,-79.0,0
287210,2,0,60,6,0,73.4,1,32.0,-156.0,0
288994,1,0,120,6,0,75.0,1,32.0,-10.0,1
289449,2,1,60,1,0,75.2,1,32.0,-122.0,0
290164,2,1,60,6,0,66.0,0,32.0,-88.0,0
292525,2,0,60,8,0,84.6,1,32.0,-52.0,0
292775,2,0,60,7,0,81.6,1,32.0,-35.0,0
293824,2,0,60,9,0,60.0,0,32.0,-50.0,0
294496,2,0,60,5,0,80.6,1,32.0,-147.0,0
294655,1,0,60,10,0,77.6,1,32.0,-49.0,1
295060,1,0,60,0,0,67.0,1,32.0,-66.0,1
295075,2,1,60,8,0,64.0,1,32.0,-114.0,0
296424,2,0,60,6,0,77.2,1,32.0,-84.0,0
298034,1,0,120,6,0,72.8,1,32.0,-49.0,1
298838,2,0,60,12,0,79.2,0,32.0,-66.0,0
301967,2,0,60,9,0,52.8,1,32.0,-35.0,0
302476,0,0,60,7,0,85.2,1,32.0,-156.0,0
303521,2,0,60,2,0,80.4,0,32.0,-108.0,0
303985,2,1,60,6,1,74.8,0,32.0,-24.0,0
304465,2,0,60,11,0,75.6,0,32.0,-135.0,0
306646,2,0,60,8,0,52.8,1,32.0,-22.0,0
309142,2,0,60,8,0,66.0,0,32.0,-38.0,0
310412,2,0,60,3,0,76.0,0,32.0,-81.0,0
311235,2,0,60,9,0,65.8,1,32.0,-123.0,0
311659,1,0,120,0,0,75.0,1,32.0,2.0,1
313937,2,1,60,6,0,80.8,1,32.0,-32.0,0
315076,2,0,60,12,0,68.6,1,32.0,-22.0,0
315744,0,0,60,6,0,82.4,1,32.0,-53.0,0
323370,2,0,120,11,0,75.2,0,32.0,-53.0,0
323805,3,0,180,11,0,75.0,0,-101.0,-144.0,1
328024,2,0,60,12,0,55.8,1,32.0,-45.0,0
328734,3,0,180,0,0,75.0,0,-47.0,-144.0,1
329659,1,0,60,0,0,49.8,0,32.0,-128.0,1
330594,2,2,60,9,0,59.6,1,32.0,-14.0,0
331358,0,1,60,8,1,84.66666666666667,0,53.0,-67.0,0
331358,0,1,60,8,1,84.66666666666667,0,32.0,-150.0,0
332884,2,0,60,10,0,82.2,1,32.0,-29.0,0
334441,1,1,60,3,0,39.8,1,32.0,-154.0,1
335247,2,0,60,9,0,70.2,1,32.0,-29.0,0
335764,2,0,60,7,1,86.875,0,160.0,-196.0,0
335764,2,0,60,7,1,86.875,0,32.0,-108.0,0
337748,3,0,120,12,0,44.0,0,165.0,-70.0,1
338407,2,0,60,1,0,73.8,1,32.0,-67.0,0
341876,3,1,120,0,0,68.5,1,72.0,-155.0,1
342007,2,1,60,11,1,82.33333333333333,0,51.0,-71.0,0
342007,2,1,60,11,1,82.33333333333333,0,32.0,-130.0,0
345440,2,1,60,8,0,73.8,1,32.0,-46.0,0
345519,2,0,60,4,0,77.4,0,32.0,-88.0,0
346118,2,0,120,0,0,72.6,0,32.0,-148.0,0
348275,3,1,120,6,0,61.5,1,128.0,-103.0,1
348807,2,0,60,1,0,76.6,1,32.0,-22.0,0
350156,2,0,120,9,0,52.2,1,32.0,-50.0,0
350939,2,2,60,0,0,69.6,1,32.0,-124.0,0
351336,2,0,60,1,0,64.6,0,32.0,-130.0,0
353665,2,0,60,8,0,64.6,1,32.0,-51.0,0
354170,1,0,60,10,0,58.0,0,32.0,-124.0,1
356170,2,1,60,5,0,71.5,1,32.0,-149.0,0
358182,2,2,120,8,0,75.0,1,32.0,-96.0,0
364957,2,1,60,0,0,59.6,0,32.0,-37.0,0
369834,3,0,60,11,0,73.6,1,227.0,-74.0,1
371710,2,1,60,6,0,81.6,1,32.0,-128.0,0
373872,2,0,60,8,0,65.6,0,32.0,-25.0,0
375260,2,1,60,2,0,71.4,1,32.0,-122.0,0
375646,2,0,120,3,0,75.6,1,32.0,-38.0,0
377546,0,0,120,0,0,83.0,1,32.0,-37.0,0
381642,3,0,60,5,0,78.8,0,229.0,-88.0,1
382095,2,2,60,8,0,76.6,1,32.0,-88.0,0
383180,3,0,60,8,0,72.0,0,172.0,-88.0,1
383600,2,0,60,6,0,78.6,1,32.0,-32.0,0
383723,2,1,60,0,0,80.2,1,32.0,-113.0,0
384203,2,1,120,6,0,75.4,1,32.0,-155.0,0
384725,2,2,60,0,0,80.4,0,32.0,-137.0,0
387533,1,1,60,6,0,55.0,1,32.0,-50.0,1
387954,3,0,60,8,0,75.0,0,18.0,-150.0,1
388147,1,0,300,9,0,40.0,0,32.0,-84.0,1
390890,2,0,90,6,1,68.625,1,202.0,-31.0,0
390890,2,0,90,6,1,68.625,1,32.0,-65.0,0
391249,0,1,60,8,0,82.2,1,32.0,-25.0,0
396599,1,2,120,8,0,54.25,0,32.0,-67.0,1
396655,1,2,180,8,0,40.2,0,32.0,-37.0,1
398171,2,0,120,9,0,69.2,0,32.0,-42.0,0
398349,2,1,60,1,0,79.8,0,32.0,-108.0,0
400147,2,2,60,7,0,59.2,1,32.0,-154.0,0
400682,2,0,60,3,0,52.6,0,32.0,-115.0,0
401404,2,0,180,11,0,75.6,1,32.0,-58.0,0
402204,2,0,60,11,0,70.4,1,32.0,-43.0,0
402727,2,0,60,0,0,73.2,0,32.0,-50.0,0
402961,2,2,60,5,0,67.6,0,32.0,-140.0,0
404356,2,0,60,7,0,74.0,0,32.0,-81.0,0
406671,2,0,60,9,0,79.6,1,32.0,-78.0,0
406682,0,1,60,7,0,83.6,1,32.0,-156.0,0
409100,2,1,60,7,0,77.4,1,32.0,-124.0,0
409703,2,0,120,0,0,63.8,1,32.0,-78.0,0
410092,2,0,60,5,0,66.4,0,32.0,-81.0,0
411971,2,0,60,2,0,73.2,1,32.0,-44.0,0
415969,1,1,60,11,1,59.666666666666664,1,172.0,-60.0,1
415969,1,1,60,11,1,59.666666666666664,1,32.0,-108.0,1
418731,1,0,90,2,0,41.2,1,32.0,-85.0,1
421455,2,0,60,4,0,77.8,0,32.0,-121.0,0
424577,2,1,120,3,0,59.4,1,32.0,-114.0,0
429858,0,2,300,2,0,83.0,1,32.0,-53.0,0
431025,1,0,150,0,0,55.2,1,32.0,-46.0,1
439305,2,0,60,7,0,73.0,1,32.0,-127.0,0
440319,3,0,60,11,0,69.33333333333333,0,174.0,-88.0,1
442064,2,1,120,9,0,53.0,0,32.0,-18.0,0
442132,2,1,60,9,0,65.8,1,32.0,-122.0,0
446108,2,0,120,9,0,57.6,1,32.0,-106.0,0
447481,2,0,60,2,0,52.4,1,32.0,-21.0,0
468120,1,2,120,11,0,40.0,1,32.0,-106.0,1
468694,3,0,120,8,0,61.2,1,240.0,-23.0,1
470588,3,1,60,7,1,79.33333333333333,1,73.0,-43.0,1
470588,3,1,60,7,1,79.33333333333333,1,240.0,-154.0,1
470982,2,1,120,0,1,61.6,0,32.0,-31.0,0
476603,0,0,120,10,0,83.8,1,32.0,-72.0,0
481022,1,0,180,1,0,49.0,1,32.0,-30.0,1
483800,2,0,120,12,0,70.6,0,32.0,-49.0,0
484897,2,0,120,9,0,64.8,0,32.0,-109.0,0
485962,2,1,120,0,0,80.4,0,32.0,-121.0,0
488382,3,0,180,3,0,75.0,0,-137.0,-155.0,1
488990,2,0,60,9,0,54.0,1,32.0,-137.0,0
500113,2,0,120,7,0,75.4,1,32.0,-109.0,0
503889,2,0,60,12,0,69.0,0,32.0,-70.0,0
514526,3,2,120,3,0,75.0,1,-12.0,-22.0,1
518808,2,1,60,6,0,73.8,0,32.0,-10.0,0
522482,3,1,90,6,0,75.0,0,80.0,-87.0,1
527100,0,1,120,11,0,90.8,1,32.0,-24.0,0
527801,1,2,120,9,0,49.5,1,32.0,-153.0,1
533068,2,1,60,8,0,58.2,1,32.0,-30.0,0
537081,1,1,120,6,0,60.8,0,32.0,-23.0,1
544253,2,0,120,3,0,73.2,1,32.0,-24.0,0
548120,2,1,60,3,0,74.6,1,32.0,-25.0,0
561467,3,0,90,8,0,75.0,0,58.0,-46.0,1
567922,3,0,120,5,0,75.0,0,-22.0,-49.0,1
569505,0,1,60,1,0,85.8,0,32.0,-60.0,0
570317,2,0,120,10,0,75.8,1,32.0,-24.0,0
574505,2,1,120,11,0,42.0,0,32.0,-153.0,0
588477,2,1,60,12,0,76.8,1,32.0,-141.0,0
593846,3,1,120,8,0,64.8,1,227.0,-154.0,1
593987,1,1,180,0,0,72.4,0,32.0,-24.0,1
596288,2,1,120,6,0,77.4,0,32.0,-57.0,0
598070,3,0,60,3,0,75.0,0,-2.0,-150.0,1
603834,2,1,90,6,0,61.8,0,32.0,-5.0,0
603861,3,1,60,4,1,63.0,1,241.0,-38.0,1
603861,3,1,60,4,1,63.0,1,150.0,-92.0,1
608440,3,1,120,8,0,75.0,0,-11.0,-37.0,1
623710,3,0,120,7,0,75.0,0,-129.0,-129.0,1
623840,2,0,120,0,0,79.8,1,32.0,-108.0,0
626240,2,1,120,8,0,56.0,1,32.0,-25.0,0
628088,3,0,60,7,0,80.0,1,51.0,-135.0,1
628312,3,1,120,7,0,75.0,0,9.0,-14.0,1
630142,3,0,120,0,0,84.5,1,166.0,-24.0,1
637665,2,1,60,8,0,51.8,0,32.0,-93.0,0
639053,2,0,120,4,0,65.6,1,32.0,-149.0,0
642878,3,1,60,9,0,44.0,1,73.0,-108.0,1
648130,3,0,240,12,0,53.0,1,228.0,-53.0,1
676546,3,1,120,6,0,74.0,1,180.0,-38.0,1
677186,2,1,60,7,0,55.6,1,32.0,-66.0,0
677281,1,0,60,10,0,75.0,1,32.0,-17.0,1
684180,2,1,120,4,0,62.6,1,32.0,-21.0,0
687698,2,1,120,12,0,52.6,1,32.0,-4.0,0
696073,2,2,60,2,0,73.2,0,32.0,-22.0,0
696578,3,1,60,8,0,78.33333333333333,1,182.0,-22.0,1
721259,3,2,60,8,1,65.0,0,23.0,-73.0,1
721259,3,2,60,8,1,65.0,0,128.0,-30.0,1
852847,1,0,60,9,0,34.5,1,32.0,-87.0,1
998493,2,0,60,8,0,68.8,0,32.0,-135.0,0
1045203,2,2,60,10,0,79.4,1,32.0,-155.0,0
1112555,2,0,60,8,0,66.8,0,32.0,-122.0,0
1183831,3,1,60,9,0,71.33333333333333,1,166.0,-115.0,1
1268696,2,1,60,9,0,60.2,1,32.0,-79.0,0
1336190,2,1,60,3,0,75.0,1,32.0,-23.0,0
1352868,2,0,60,12,1,68.57142857142857,1,203.0,-63.0,0
1352868,2,0,60,12,1,68.57142857142857,1,32.0,-57.0,0
1398979,3,0,60,8,0,72.75,0,213.0,-72.0,1
1456619,3,0,60,9,1,63.0,1,27.0,-87.0,1
1456619,3,0,60,9,1,63.0,1,63.0,-99.0,1
1469279,3,1,120,0,0,75.0,0,-22.0,-51.0,1
1471214,2,0,60,1,0,71.0,1,32.0,-32.0,0
1472925,2,2,60,0,1,61.9,0,32.0,20.0,0
1472925,2,2,60,0,1,61.9,0,32.0,5.0,0
1484804,2,0,60,11,0,65.8,0,32.0,-88.0,0
1511033,2,0,60,10,0,74.6,1,32.0,-67.0,0
1576513,0,0,60,1,0,86.6,0,32.0,-84.0,0
1609002,2,0,60,1,0,79.4,0,32.0,-109.0,0
1629771,0,0,60,7,0,80.2,1,32.0,-115.0,0
1676594,3,1,60,3,0,75.0,1,32.0,-73.0,1
1686551,3,0,60,6,0,80.0,0,108.0,-99.0,1
1689639,3,2,60,7,0,70.5,0,110.0,-154.0,1
1715896,2,0,60,8,0,78.0,1,32.0,-42.0,0
1721270,2,2,90,7,0,58.0,1,32.0,-136.0,0
1757766,2,0,60,5,0,70.4,0,32.0,-150.0,0
1773377,2,0,60,3,0,74.6,1,32.0,-37.0,0
1799111,2,0,60,6,0,77.4,1,32.0,-94.0,0
1818673,1,1,120,6,0,86.0,0,32.0,-44.0,1
1839386,3,2,60,12,0,40.0,0,34.0,-67.0,1
1926668,2,2,60,3,0,62.2,1,32.0,-155.0,0
1947156,2,0,60,7,0,76.2,0,32.0,-109.0,0
1967783,2,0,60,8,0,65.0,0,32.0,-129.0,0
1970390,2,2,120,11,1,83.6,1,240.0,-108.0,0
1970390,2,2,120,11,1,83.6,1,32.0,-119.0,0
1975209,2,2,60,7,0,64.0,1,32.0,-74.0,0
2010232,2,0,60,6,0,84.2,0,32.0,-7.0,0
2045084,1,1,120,5,0,72.0,1,32.0,-52.0,1
2057803,2,2,60,3,0,66.0,1,32.0,-53.0,0
2073016,1,2,60,3,1,58.857142857142854,0,173.0,-65.0,1
2073016,1,2,60,3,1,58.857142857142854,0,32.0,-86.0,1
2085209,2,1,60,4,0,86.8,0,32.0,-59.0,0
2086400,2,0,60,6,0,69.2,1,32.0,-79.0,0
2139353,2,0,60,3,1,66.5,1,163.0,-59.0,0
2139353,2,0,60,3,1,66.5,1,32.0,-79.0,0
2148681,2,2,90,1,0,72.0,0,32.0,-102.0,0
2158048,3,0,60,2,0,86.0,0,55.0,-8.0,1
2158196,3,2,120,9,0,58.0,0,12.0,-115.0,1
2165164,2,2,60,9,0,63.2,0,32.0,-86.0,0
2168833,3,2,60,9,0,24.0,1,146.0,-53.0,1
2207874,1,2,120,11,0,54.666666666666664,0,32.0,-108.0,1
2240349,2,2,60,9,0,76.8,1,32.0,-108.0,0
2244332,0,0,60,5,0,85.2,1,32.0,-51.0,0
2273119,3,0,60,11,0,38.333333333333336,0,135.0,-44.0,1
2277857,2,0,60,11,0,65.4,0,32.0,-119.0,0
2297896,2,0,60,11,0,62.6,0,32.0,-59.0,0
2313257,3,0,360,3,0,75.0,1,-16.0,-101.0,1
2318055,2,0,60,10,1,75.8,1,-19.0,-56.0,0
2318055,2,0,60,10,1,75.8,1,32.0,-53.0,0
2330254,2,2,60,3,0,69.8,1,32.0,-153.0,0
2355470,2,0,120,1,0,54.4,1,32.0,-115.0,0
2358969,2,0,60,0,1,69.0,0,58.0,-53.0,0
2358969,2,0,60,0,1,69.0,0,32.0,-46.0,0
2363863,0,0,60,5,0,80.6,0,32.0,-155.0,0
2365101,3,1,240,7,1,75.0,1,-80.0,-129.0,1
2365101,3,1,240,7,1,75.0,1,-54.0,-85.0,1
2369415,2,0,60,3,0,78.5,1,32.0,-64.0,0
2375975,2,0,60,0,0,71.4,0,32.0,-53.0,0
2397661,2,2,60,1,0,48.4,0,32.0,-29.0,0
2398313,2,2,60,0,0,71.4,1,32.0,-42.0,0
2404408,1,2,60,9,0,52.5,0,32.0,-17.0,1
2425993,2,1,60,6,0,68.6,1,32.0,-16.0,0
2429854,1,0,60,3,1,51.0,1,114.0,-52.0,1
2429854,1,0,60,3,1,51.0,1,32.0,-37.0,1
2432796,2,1,60,0,0,63.4,0,32.0,-59.0,0
2434159,2,0,60,5,0,54.0,1,32.0,-31.0,0
2436812,1,0,60,8,0,43.0,0,32.0,-51.0,1
2467267,2,1,60,11,0,71.4,1,32.0,-59.0,0
2470694,1,1,60,6,1,67.0,0,219.0,-106.0,1
2470694,1,1,60,6,1,67.0,0,32.0,-115.0,1
2473538,2,0,60,7,0,55.0,0,32.0,-146.0,0
2474849,3,0,60,6,1,35.0,0,132.0,-73.0,1
2494700,2,1,60,12,0,83.6,1,32.0,-56.0,0
2500258,2,0,120,5,0,71.2,0,32.0,-102.0,0
2507842,3,0,60,5,0,79.0,0,38.0,-128.0,1
2509639,2,0,90,11,0,66.0,1,32.0,-87.0,0
2514368,0,0,60,11,0,82.6,1,32.0,-23.0,0
2514898,2,2,60,0,0,66.4,0,32.0,-128.0,0
2521865,2,0,60,8,0,63.8,0,32.0,-50.0,0
2522927,2,0,60,9,0,68.4,0,32.0,-140.0,0
2540168,3,1,60,1,0,43.333333333333336,0,226.0,-46.0,1
2546445,3,1,60,6,0,73.0,1,58.0,-30.0,1
2551797,2,0,60,7,0,63.2,0,32.0,-46.0,0
2551932,3,2,60,7,0,50.0,1,175.0,-38.0,1
2569324,2,0,60,8,1,71.2,1,93.0,-81.0,0
2569324,2,0,60,8,1,71.2,1,32.0,-10.0,0
2574990,1,1,60,9,0,56.4,0,32.0,-42.0,1
2576122,1,0,60,5,1,64.0,1,39.0,-137.0,1
2576122,1,0,60,5,1,64.0,1,32.0,-17.0,1
2578676,2,2,120,4,0,70.0,1,32.0,-156.0,0
2581477,2,2,60,0,0,49.2,0,32.0,-109.0,0
2584873,2,0,120,0,0,64.0,0,32.0,-28.0,0
2595841,1,2,60,1,0,56.8,0,32.0,-87.0,1
2596621,2,0,60,9,0,84.6470588235294,1,32.0,-101.0,0
2596621,2,0,60,9,0,84.6470588235294,1,32.0,-144.0,0
2601889,2,1,60,11,0,82.0,1,32.0,-49.0,0
2602338,1,2,120,5,0,72.5,0,32.0,10.0,1
2606802,1,0,60,4,0,29.0,1,32.0,-37.0,1
2624961,1,0,60,3,0,62.6,0,32.0,-23.0,1
2630087,3,2,210,1,0,75.0,0,-8.0,-49.0,1
2633226,2,0,60,9,0,54.0,1,32.0,-46.0,0
2642616,2,0,90,12,0,57.2,0,32.0,-56.0,0
2642935,0,2,60,1,0,83.4,0,32.0,-128.0,0
2648611,2,0,60,7,0,77.6,0,32.0,-155.0,0
2649800,2,2,60,11,0,64.8,1,32.0,-153.0,0
2654628,2,2,60,0,1,71.6,0,32.0,-35.0,0
2677624,2,0,90,5,0,69.6,1,32.0,-59.0,0
2680312,2,1,60,6,0,78.8,1,32.0,-44.0,0
2688166,2,2,60,12,0,59.5,1,32.0,-56.0,0
2690062,3,0,120,5,0,58.0,0,32.0,-25.0,1
2692514,2,2,120,5,0,78.2,1,32.0,-44.0,0
2694788,1,0,180,8,0,35.333333333333336,0,32.0,-92.0,1
23629,1,2,60,0,2,82.5,0,32.0,-47.0,1
25107,2,2,120,0,0,77.36363636363636,0,32.0,-73.0,0
27891,3,2,120,6,2,69.16666666666667,1,153.0,-58.0,1
27891,3,2,120,6,2,69.16666666666667,1,32.0,-191.0,1
29144,1,2,120,8,0,73.22222222222223,1,32.0,-24.0,1
31663,2,0,60,4,0,79.27272727272727,1,32.0,-60.0,0
33666,3,0,60,3,1,78.66666666666667,0,139.0,-23.0,1
34229,2,0,120,2,2,88.0,0,32.0,-58.0,0
34353,1,0,120,6,0,90.6,1,32.0,-16.0,1
34431,3,2,60,12,0,80.0,0,27.0,-24.0,1
34431,3,2,60,12,0,80.0,0,12.0,-36.0,1
34694,3,0,60,11,1,75.0,1,-54.0,-55.0,1
34756,3,2,150,1,1,67.33333333333333,0,59.0,-43.0,1
34863,2,0,60,3,0,73.9090909090909,0,32.0,-65.0,0
35812,1,2,60,0,0,71.0,0,32.0,-53.0,1
39655,0,2,120,6,0,83.0909090909091,0,32.0,-22.0,0
50993,1,2,60,6,0,46.22222222222222,0,32.0,-53.0,1
52899,3,2,60,1,0,81.8,0,86.0,-117.0,1
52899,3,2,60,1,0,81.8,0,32.0,-124.0,1
58089,1,0,90,11,2,87.5,0,32.0,-58.0,1
62631,1,0,60,5,0,80.42857142857143,0,32.0,-45.0,1
70608,0,1,240,7,0,84.18181818181819,0,32.0,-17.0,0
71433,1,0,150,5,1,75.0,0,32.0,-19.0,1
72070,3,0,60,7,0,75.0,1,10.0,-24.0,1
74695,0,2,90,4,0,91.8,0,32.0,-64.0,0
74734,2,2,180,5,0,83.0,0,32.0,2.0,0
75399,2,2,60,0,0,72.9,0,32.0,-24.0,0
78645,1,2,60,0,0,73.25,0,32.0,-28.0,1
79378,1,2,120,3,4,75.0,0,32.0,-24.0,1
82535,2,2,180,10,0,68.45454545454545,0,32.0,-19.0,0
82741,2,2,60,0,0,74.9090909090909,0,32.0,-60.0,0
83254,2,1,60,3,0,73.0,0,32.0,-51.0,0
84245,0,0,120,10,0,87.1,1,32.0,-27.0,0
84664,2,0,60,5,0,89.2,0,32.0,-92.0,0
86291,3,1,60,10,0,69.58333333333333,0,72.0,-15.0,1
86291,3,1,60,10,0,69.58333333333333,0,32.0,-32.0,1
87604,3,0,180,11,0,75.0,0,-75.0,-111.0,1
87732,2,0,75,1,0,78.6,1,32.0,-66.0,0
88580,3,2,60,3,0,75.0,0,-8.0,-23.0,1
91322,2,0,60,12,0,82.2,0,32.0,-19.0,0
92274,3,2,60,0,0,66.4,0,132.0,-96.0,1
92274,3,2,60,0,0,66.4,0,-14.0,-92.0,1
92832,2,0,60,0,0,76.1,0,32.0,-65.0,0
92947,0,1,120,10,0,81.5,0,32.0,-227.0,0
92993,2,2,135,0,3,76.7,0,32.0,-43.0,0
94616,1,2,60,8,1,77.44444444444444,0,32.0,-22.0,1
96291,3,2,60,8,0,75.0,0,42.0,-51.0,1
97154,2,0,60,4,0,90.7,0,32.0,-50.0,0
98313,2,1,60,6,0,80.72727272727273,0,32.0,-22.0,0
102849,3,0,180,0,0,75.0,0,-4.0,-51.0,1
104054,0,2,120,7,0,94.63636363636364,0,32.0,-19.0,0
108377,2,2,120,8,0,78.6,0,32.0,-53.0,0
108589,2,0,60,2,0,88.72727272727273,0,32.0,-108.0,0
109938,0,1,120,10,0,89.81818181818181,0,32.0,-44.0,0
110881,2,0,60,0,0,72.91304347826087,0,32.0,-43.0,0
110881,2,0,60,0,0,72.91304347826087,0,32.0,-16.0,0
116603,0,1,60,6,0,90.4,0,32.0,-28.0,0
117071,1,0,60,3,0,73.0,1,32.0,-25.0,1
120994,1,2,70,3,0,88.33333333333333,0,32.0,-19.0,1
122524,1,2,120,10,2,75.0,0,32.0,-68.0,1
123379,3,0,180,1,1,75.0,0,-59.0,-131.0,1
123860,2,0,60,0,0,77.9090909090909,0,32.0,-29.0,0
126322,2,0,60,6,1,84.14285714285714,0,32.0,-106.0,0
126411,1,2,60,11,2,100.0,0,32.0,-124.0,1
127209,3,0,180,6,1,75.0,0,-225.0,-255.0,1
128776,3,2,120,12,1,75.0,0,24.0,-97.0,1
133155,2,1,60,12,0,93.0,0,32.0,-55.0,0
133531,1,2,60,10,0,75.0,0,32.0,-24.0,1
133748,1,2,70,6,0,76.0,0,32.0,-61.0,1
141823,3,0,120,1,0,29.0,0,86.0,-47.0,1
142324,1,2,60,0,0,78.41666666666667,0,32.0,-23.0,1
142324,1,2,60,0,0,78.41666666666667,0,32.0,-65.0,1
143741,0,0,120,3,0,86.0909090909091,0,32.0,-16.0,0
143854,3,2,60,11,0,75.0,0,27.0,-23.0,1
145544,2,0,60,1,0,86.0,1,32.0,-45.0,0
147876,1,0,60,9,0,78.57142857142857,1,32.0,-53.0,1
151697,2,0,60,1,0,89.0909090909091,0,32.0,-23.0,0
152153,3,2,60,0,1,52.285714285714285,0,157.0,-93.0,1
152910,2,0,60,11,0,82.22222222222223,1,32.0,-8.0,0
152929,2,2,60,5,0,80.44444444444444,0,32.0,-104.0,0
