id_student,highest_education,studied_credits,region,num_of_prev_attempts,avg_score,gender,churn
126411,2,60,11,2,100.0,0,1
127209,0,180,6,1,75.0,0,1
128776,2,120,12,1,75.0,0,1
133155,1,60,12,0,93.0,0,0
133531,2,60,10,0,75.0,0,1
133748,2,70,6,0,76.0,0,1
141823,0,120,1,0,29.0,0,1
143741,0,120,3,0,86.0909090909091,0,0
143854,2,60,11,0,75.0,0,1
145544,0,60,1,0,86.0,1,0
147876,0,60,9,0,78.57142857142857,1,1
151697,0,60,1,0,89.0909090909091,0,0
152153,2,60,0,1,52.285714285714285,0,1
152929,2,60,5,0,80.44444444444444,0,0
153212,2,120,9,1,83.54545454545455,0,0
153704,2,120,11,1,85.15384615384616,0,1
153704,2,120,11,1,85.15384615384616,0,1
154027,2,60,7,0,73.3,0,0
154540,1,60,5,0,79.18181818181819,0,0
156835,0,60,3,0,86.9,0,0
165243,0,60,10,0,82.1,1,0
169515,0,60,0,0,59.0,0,1
170356,2,120,0,0,65.0,0,1
171377,2,120,11,2,75.0,0,1
173316,0,60,3,0,58.57142857142857,0,1
173335,2,60,5,1,77.33333333333333,0,1
174321,0,270,2,1,75.0,0,1
177639,2,150,10,1,75.0,0,1
179605,0,60,9,0,75.33333333333333,0,1
182824,2,120,0,2,83.0909090909091,0,0
183806,0,225,9,1,95.0,0,1
185240,2,120,11,1,75.0,0,1
185349,2,60,6,2,84.0909090909091,0,0
186670,1,60,12,1,72.625,0,1
186780,0,120,5,2,75.0,0,1
186988,2,60,12,2,71.125,0,1
187793,2,120,5,1,67.8,0,1
188152,2,120,7,0,87.54545454545455,1,0
193822,2,60,10,0,86.7,0,0
197595,1,60,3,0,77.27272727272727,0,0
198956,2,60,12,0,91.1,1,0
199520,1,60,6,0,83.27272727272727,0,0
200863,0,60,9,1,75.0,0,1
203481,2,60,11,0,78.45454545454545,0,0
204746,0,120,3,0,80.63636363636364,0,0
205231,2,60,6,1,75.0,0,1
226374,0,60,10,0,81.6,1,1
226827,0,60,7,0,88.9090909090909,0,0
228049,2,60,8,0,75.0,0,1
228235,0,120,12,1,75.0,0,1
228235,0,120,12,1,75.0,0,1
229240,0,60,0,0,71.72727272727273,0,0
229426,2,60,11,0,85.3,0,0
230348,0,585,0,2,75.0,0,1
232600,2,60,5,2,75.0,0,1
232695,2,60,10,0,84.0,0,0
235097,2,60,5,1,70.6,0,1
235097,2,60,5,1,70.6,0,1
237304,0,60,4,0,82.5,1,1
237913,0,60,5,1,80.18181818181819,0,1
237913,0,60,5,1,80.18181818181819,0,1
245404,2,60,5,1,83.66666666666667,0,1
247267,2,60,7,0,81.11111111111111,1,1
248103,0,60,12,0,82.18181818181819,0,0
249534,0,60,1,0,71.63636363636364,0,0
251351,2,60,6,0,88.0,0,0
252340,0,120,6,2,82.0,0,1
252652,0,120,3,0,83.93333333333334,0,1
252652,0,120,3,0,83.93333333333334,0,1
252652,0,120,3,0,83.93333333333334,0,1
255998,2,60,3,2,56.0,0,0
256215,2,150,0,0,75.0,0,1
259182,2,120,1,1,75.0,1,1
259182,2,120,1,1,75.0,1,1
262294,2,60,5,2,57.0,0,1
262294,2,60,5,2,57.0,0,1
262454,0,120,8,1,71.22222222222223,0,1
262741,0,60,4,0,74.54545454545455,0,0
263499,2,325,2,0,71.81818181818181,0,0
263531,2,120,9,1,75.0,0,1
265405,2,60,5,1,75.0,0,1
265958,2,120,5,2,75.0,0,1
265958,2,120,5,2,75.0,0,1
267761,0,120,11,1,76.3,0,0
267853,2,120,2,0,75.0,0,1
269076,2,180,12,1,64.0,0,1
269289,0,60,8,2,75.0,0,1
270399,2,60,9,0,75.0,0,1
270567,0,60,4,1,75.8,0,0
271036,2,60,2,3,84.18181818181819,0,0
273731,0,60,7,0,81.55555555555556,0,0
273877,2,60,3,0,65.8,1,1
276717,0,120,11,0,85.63636363636364,0,0
277733,1,60,6,1,57.55555555555556,0,0
278447,0,60,7,0,87.54545454545455,0,0
280962,0,180,1,0,75.0,0,1
281564,2,60,10,0,71.0909090909091,0,0
284076,0,120,8,0,71.27272727272727,0,0
285633,1,120,11,1,65.27272727272727,0,1
285912,1,90,10,0,79.36363636363636,0,0
288990,1,60,11,1,45.0,1,1
290550,0,120,2,0,86.0909090909091,0,0
291037,2,120,11,0,59.18181818181818,0,0
291194,2,90,0,0,83.55555555555556,0,0
291701,2,150,9,0,75.0,0,1
292027,2,60,1,0,80.0,1,1
294381,2,60,8,0,83.0,0,1
294999,0,60,10,0,51.0,1,1
295754,0,120,6,0,83.0,0,0
296408,0,180,1,3,75.0,0,1
297484,0,60,4,1,89.3,0,0
298322,1,120,0,1,76.0,0,0
298476,0,130,4,2,81.63636363636364,0,0
299561,0,60,8,1,75.0,0,1
299561,0,60,8,1,75.0,0,1
302550,2,180,8,1,75.0,1,1
305945,0,60,0,0,75.0,0,1
306886,2,150,8,0,77.27272727272727,0,0
306984,2,60,4,3,75.0,1,1
309175,2,60,3,0,73.11111111111111,0,0
309709,2,195,7,3,72.33333333333333,1,0
309734,2,60,1,2,72.0,0,0
311042,2,180,0,3,65.0,0,1
313810,0,60,8,0,96.7,0,0
315186,0,60,9,1,86.0,0,0
316841,0,60,7,0,82.81818181818181,0,0
318056,0,150,10,0,79.9090909090909,0,0
318101,2,60,3,0,59.0,0,1
319209,4,120,8,0,87.72727272727273,0,0
322745,0,60,6,0,75.0,0,1
322960,2,150,10,0,82.33333333333333,0,1
323914,0,60,11,0,75.0,0,1
325879,2,60,12,0,70.0,0,0
326012,0,90,3,0,64.0,0,1
329226,1,120,6,0,84.27272727272727,1,0
329800,0,60,8,0,92.4,1,0
331844,0,120,9,0,84.72727272727273,0,0
333837,2,105,5,0,85.0,0,1
334291,2,90,9,1,78.4,0,1
334794,2,60,9,0,53.0,0,1
335421,0,240,9,0,70.0,0,1
335600,2,150,10,3,80.0,0,1
336165,2,120,1,1,35.0,0,1
338056,2,120,6,1,76.81818181818181,0,0
339379,0,60,1,0,94.27272727272728,0,0
339526,2,60,5,0,75.0,0,1
339946,1,60,2,0,89.33333333333333,0,1
340378,2,120,12,0,75.0,0,1
340831,0,60,11,0,85.83333333333333,1,1
340831,0,60,11,0,85.83333333333333,1,1
340831,0,60,11,0,85.83333333333333,1,1
341235,2,60,8,0,75.0,1,1
341509,0,180,8,0,70.7,0,0
349040,1,60,4,0,79.75,0,1
350622,2,60,3,0,81.77777777777777,0,1
350795,2,60,1,1,84.88888888888889,1,1
351271,1,120,6,0,82.2,0,0
351290,2,60,1,2,76.54545454545455,0,0
351543,2,120,10,1,35.0,0,1
352161,2,195,2,1,87.5,0,1
352161,2,195,2,1,87.5,0,1
352364,0,60,8,0,95.63636363636364,0,0
353093,2,60,10,0,92.1,0,0
353352,2,120,6,0,82.0,0,1
354058,2,60,5,0,76.33333333333333,0,1
354895,2,60,1,0,76.2,0,1
355998,0,180,10,0,55.0,0,1
357030,2,60,9,0,67.0,0,1
357038,1,180,9,2,75.0,0,1
357928,0,90,10,0,64.0,0,1
359170,0,180,12,0,75.0,0,1
360188,2,120,9,0,89.81818181818181,0,0
360489,0,240,11,0,84.85714285714286,0,1
360877,1,120,8,1,85.5,1,0
361603,0,60,5,1,90.72727272727272,1,0
362760,0,180,10,0,63.666666666666664,0,1
362877,2,60,10,0,57.0,0,1
363401,2,120,0,1,56.3,1,1
363416,2,240,3,0,79.81818181818181,0,0
363660,0,180,7,1,89.81818181818181,1,0
364323,1,120,12,0,75.0,0,1
365439,1,120,7,0,82.33333333333333,0,1
365452,2,60,0,0,84.0,0,0
365488,0,60,10,1,74.5,0,1
365488,0,60,10,1,74.5,0,1
365707,0,60,7,0,90.1818181818182,0,0
366821,2,60,11,0,75.0,0,1
367304,0,60,3,2,48.8,0,1
367348,2,60,11,0,75.75,0,1
368439,2,60,3,1,75.0,0,1
369212,0,60,9,1,75.0,0,1
370302,2,60,4,0,57.55555555555556,1,1
370720,2,120,3,1,72.66666666666667,0,1
372624,2,300,11,1,75.0,0,1
374102,2,60,1,0,70.28571428571429,0,1
375312,2,180,10,1,75.0,0,1
376617,2,60,11,0,76.71428571428571,1,0
377695,0,180,9,0,75.0,0,1
377846,2,150,0,0,76.0909090909091,1,0
377905,2,150,1,2,79.0,0,1
378462,0,120,9,0,83.6,0,0
378543,1,120,7,0,84.45454545454545,1,0
379402,0,105,2,1,86.66666666666667,0,1
380151,0,60,3,0,75.0,0,1
381640,1,135,7,0,75.0,0,1
381722,0,150,11,0,73.0,0,1
383828,1,180,0,1,75.0,0,1
384678,1,60,3,0,78.5,1,1
384909,0,120,0,0,72.0,0,1
385034,0,120,1,0,65.66666666666667,0,1
386348,2,120,1,1,90.44444444444444,1,0
386957,2,60,10,0,75.0,0,1
387276,2,180,5,1,75.0,0,1
387276,2,180,5,1,75.0,0,1
387276,2,180,5,1,75.0,0,1
387276,2,180,5,1,75.0,0,1
387702,0,60,11,0,66.0,0,1
388014,0,60,12,0,75.0,0,1
388205,0,120,3,0,62.2,0,1
388410,2,60,12,0,78.8,0,1
388484,2,60,6,0,66.0,0,1
390220,2,120,7,3,83.9,0,0
390442,0,60,8,0,87.36363636363636,0,0
390461,1,90,0,0,60.833333333333336,0,1
392213,2,120,0,1,74.45454545454545,0,0
392281,0,120,4,0,76.18181818181819,0,1
392281,0,120,4,0,76.18181818181819,0,1
392428,1,120,9,1,82.7,0,0
392614,0,120,0,2,79.66666666666667,0,1
393327,0,120,1,2,80.54545454545455,0,1
393327,0,120,1,2,80.54545454545455,0,1
394956,0,195,0,1,75.0,0,1
395107,2,180,0,0,79.5,0,1
395107,2,180,0,0,79.5,0,1
395229,2,330,8,1,75.0,0,1
397763,2,60,11,1,75.0,0,1
398084,2,60,3,0,77.72727272727273,0,0
398949,0,60,12,0,75.0,0,1
399108,0,60,1,0,75.0,0,1
400049,0,60,3,1,77.2,0,1
400469,0,60,12,1,76.9090909090909,0,0
400474,0,120,0,0,90.8181818181818,0,0
400718,1,150,8,1,75.0,0,1
401339,0,120,3,0,94.27272727272728,0,0
401349,0,60,11,0,93.27272727272728,0,0
403093,2,60,0,0,60.125,0,0
403191,1,60,11,0,75.0,1,1
404022,0,60,9,0,88.63636363636364,0,0
404727,2,60,8,1,62.125,0,1
405471,2,120,7,1,83.18181818181819,1,0
405746,2,90,2,0,71.0,0,1
405995,0,120,7,2,84.81818181818181,0,0
406974,0,120,11,0,91.375,1,1
406974,0,120,11,0,91.375,1,1
410739,2,120,1,0,75.8,0,0
411197,0,60,12,2,100.0,0,1
412407,0,60,7,1,89.0,1,0
412654,0,60,6,1,86.6,1,0
413984,2,60,3,1,84.0,0,0
415548,2,90,5,1,75.0,0,1
415716,0,60,9,0,85.81818181818181,0,0
415760,2,180,11,1,90.375,0,0
416007,0,120,6,2,78.1,0,0
416314,2,60,4,0,65.66666666666667,1,1
417462,0,60,11,1,72.5,0,1
418325,2,60,12,0,78.0,0,0
420604,0,120,6,2,81.0,0,1
421205,2,180,10,0,66.5,0,1
423314,0,60,0,0,69.33333333333333,1,1
423317,2,60,1,0,75.0,0,1
423871,0,90,12,0,81.81818181818181,0,0
425747,0,120,3,1,75.0,0,1
425817,2,120,1,0,69.6,1,1
425817,2,120,1,0,69.6,1,1
425820,0,60,6,0,86.18181818181819,0,0
426650,0,60,4,1,83.36363636363636,0,0
426838,2,60,0,0,79.9090909090909,0,0
427704,2,120,11,0,81.0909090909091,1,0
429158,2,120,8,1,75.0,0,1
429494,2,240,1,2,93.33333333333331,0,1
430160,2,75,6,1,75.0,1,1
430357,0,120,12,2,41.81818181818182,0,1
432004,1,120,3,0,26.5,0,1
432232,1,60,8,0,58.54545454545455,0,0
432319,0,120,11,2,79.33333333333333,0,1
432870,0,240,5,1,78.5,1,0
433531,0,180,8,0,84.36363636363636,0,0
433755,0,180,9,1,85.5,1,0
433939,2,60,12,0,55.0,0,1
433939,2,60,12,0,55.0,0,1
434094,0,60,10,1,75.0,0,1
434192,0,120,10,2,76.72727272727273,0,0
434646,1,270,3,1,73.54545454545455,0,0
435803,2,120,10,1,75.0,0,1
437562,2,60,11,0,78.3,0,0
438210,1,90,7,0,75.0,0,1
438379,2,210,2,2,75.0,0,1
439857,0,120,11,0,79.55555555555556,1,0
440057,2,120,10,2,80.0,0,0
441000,2,60,10,0,84.0,0,1
441181,1,120,0,0,56.63636363636363,0,0
441255,0,60,9,0,94.72727272727272,0,0
441423,0,120,2,0,75.0,0,1
442012,2,60,9,1,86.18181818181819,0,0
442143,0,120,9,0,87.0,0,1
442183,0,120,12,1,85.81818181818181,0,0
442456,1,60,3,1,34.55555555555556,1,1
442466,0,240,7,2,81.0,0,0
443288,1,60,6,0,88.18181818181819,0,0
444117,0,90,5,0,92.9090909090909,0,0
444408,3,60,0,1,88.6,0,1
444784,0,120,10,0,70.0,0,1
444926,2,180,1,1,68.8,0,0
445065,2,60,3,0,88.0,0,0
445125,0,60,11,0,66.54545454545455,0,1
445889,0,60,3,1,72.54545454545455,0,0
446145,0,60,6,0,75.0,1,1
446247,1,60,6,1,83.0,0,1
446357,2,60,11,0,53.0,0,1
446856,2,150,2,0,77.2,0,1
447007,2,150,6,0,75.0,0,1
447759,1,60,8,1,92.27272727272728,0,0
447782,1,60,3,0,83.9090909090909,1,0
447790,2,60,5,1,100.0,0,1
465599,0,60,6,1,83.66666666666667,0,0
465730,0,120,10,1,86.8,0,1
465730,0,120,10,1,86.8,0,1
466037,2,120,11,1,88.6,0,1
466800,2,60,6,1,67.33333333333333,0,1
466800,2,60,6,1,67.33333333333333,0,1
466810,0,60,1,0,85.36363636363636,0,0
466959,0,60,5,0,64.33333333333333,1,1
466973,2,60,7,1,91.66666666666669,0,1
467035,1,135,9,1,88.5,0,0
467292,0,60,12,0,86.7,0,0
467835,2,60,3,0,75.0,0,1
468792,1,120,10,0,85.33333333333333,0,1
468949,2,60,7,0,79.3,0,0
469683,0,180,6,2,66.18181818181819,0,0
470318,1,120,11,0,87.36363636363636,0,0
470653,2,60,5,0,84.1,0,1
471219,1,120,5,1,68.0,0,1
471525,2,60,0,1,81.36363636363636,0,0
472182,0,120,7,0,74.0,0,1
472348,3,120,3,1,38.0,0,1
473328,2,180,7,0,85.33333333333333,0,0
475078,2,120,2,1,75.0,0,1
475095,0,60,9,0,77.375,1,0
475688,0,120,5,0,71.0,1,0
475901,2,90,4,0,75.0,0,1
476037,2,60,8,0,67.38461538461539,0,1
476037,2,60,8,0,67.38461538461539,0,1
476201,1,60,12,0,87.72727272727273,1,0
476297,0,120,6,1,74.0909090909091,0,1
476369,1,60,11,0,91.1818181818182,0,0
476457,2,120,4,1,68.0,0,1
476596,2,60,12,0,80.7,0,0
476709,1,120,7,0,82.45454545454545,0,0
476710,2,120,12,1,83.27272727272727,0,0
476783,0,90,8,0,90.36363636363636,0,0
476816,0,150,3,1,80.5,0,1
476816,0,150,3,1,80.5,0,1
476855,2,180,8,1,75.0,0,1
476859,0,120,12,1,75.0,0,1
477009,0,60,10,0,62.81818181818182,0,1
477011,0,60,3,0,75.0,0,0
477164,0,60,9,0,71.0,1,0
477835,0,60,9,0,69.42857142857143,0,1
478444,2,180,8,1,85.36363636363636,0,0
478718,2,60,0,0,65.0,0,1
478718,2,60,0,0,65.0,0,1
478792,2,120,5,0,60.8,0,1
478873,2,60,5,0,67.66666666666667,0,1
479060,0,60,0,0,95.27272727272728,0,0
479171,2,60,7,0,89.9,0,0
479267,2,120,8,1,75.0,0,1
479343,0,120,12,1,83.3,0,0
479516,1,60,6,0,77.0,0,0
479519,3,120,11,1,75.0,0,1
480151,2,60,12,0,75.0,0,1
480382,0,120,7,0,75.2,1,0
480458,1,180,10,0,72.33333333333333,1,1
480554,2,60,11,0,88.0,0,0
480650,0,60,4,0,96.45454545454544,0,0
480815,0,120,1,0,85.3,0,0
481010,0,60,8,0,90.8181818181818,0,0
481143,2,60,5,0,61.375,0,1
481580,0,60,0,0,81.36363636363636,0,0
482710,0,60,11,0,89.0,1,0
482945,2,60,10,0,63.25,1,1
483243,2,135,5,0,86.5,0,0
483309,0,60,8,0,75.0,1,1
483411,2,120,1,1,73.5,0,1
483411,2,120,1,1,73.5,0,1
483479,0,180,3,0,84.0,0,1
483952,2,120,0,0,71.18181818181819,0,1
484135,1,60,3,0,75.81818181818181,0,1
484135,1,60,3,0,75.81818181818181,0,1
484768,3,240,3,1,67.33333333333333,0,0
484885,2,180,4,1,82.0,0,1
484933,0,60,12,0,93.36363636363636,0,0
485352,0,240,0,0,75.0,0,1
485399,2,180,8,1,74.45454545454545,0,0
485568,2,180,9,0,75.0,0,1
485630,0,120,0,1,83.0909090909091,0,0
485782,2,180,1,1,75.0,0,1
486099,0,180,8,1,88.4,0,0
486214,2,120,3,1,75.0,0,1
486282,2,120,9,1,70.33333333333333,0,1
486391,2,120,10,1,89.54545454545455,0,0
486521,2,120,9,1,71.36363636363636,0,1
486650,1,120,1,0,75.0,0,1
487329,0,180,12,1,82.3,0,1
487646,2,120,0,1,65.0909090909091,0,1
488185,2,120,5,0,72.0,0,1
488364,1,60,6,0,75.0,0,1
488425,2,60,7,0,89.66666666666667,1,1
488477,0,60,6,0,72.66666666666667,0,1
488863,0,60,7,0,83.45454545454545,0,0
488929,2,60,7,0,75.0,0,1
489251,2,60,8,0,82.0,0,0
490110,0,60,11,0,75.0,0,1
490152,0,180,3,0,67.0,0,1
490514,2,60,8,0,81.3,0,0
490733,2,60,3,0,75.0,0,1
492182,0,120,8,0,84.18181818181819,0,0
492240,0,120,8,1,84.8,0,0
493186,2,120,10,1,67.5,0,0
493377,0,60,0,0,78.66666666666667,0,1
493451,0,60,11,0,71.5,0,1
493515,2,135,9,0,78.33333333333333,0,1
493773,0,120,3,0,84.72727272727273,1,1
493958,0,135,7,0,75.18181818181819,0,0
494095,2,60,5,0,84.63636363636364,0,0
494278,2,60,5,0,94.63636363636364,0,0
494304,2,210,7,1,75.0,0,1
494673,2,60,1,0,75.0,0,1
494786,0,60,3,0,93.36363636363636,0,0
494838,0,180,3,1,77.0,0,1
494840,0,240,3,1,77.0,0,1
495324,0,135,0,1,59.0,0,1
495324,0,135,0,1,59.0,0,1
495377,0,120,0,0,75.0,0,1
495856,0,60,8,0,92.72727272727272,1,0
495875,2,60,12,0,75.0,0,1
495875,2,60,12,0,75.0,0,1
495913,0,120,10,1,69.875,0,1
495913,0,120,10,1,69.875,0,1
496041,2,120,11,1,77.72727272727273,0,0
496070,0,60,3,0,67.27272727272727,0,0
496220,2,60,7,0,75.3,0,0
496243,0,180,6,1,76.2,0,1
496674,0,180,1,1,41.0,0,1
497088,0,60,8,0,84.57142857142857,0,0
497278,0,60,1,0,80.5,0,1
497278,0,60,1,0,80.5,0,1
497280,2,60,11,0,73.11111111111111,0,0
497607,2,120,4,1,75.0,0,1
498065,1,60,11,0,87.63636363636364,0,0
498175,2,120,9,1,72.625,0,0
498371,0,60,5,0,50.0,0,1
499027,2,60,11,0,82.36363636363636,0,0
499067,2,60,7,0,68.28571428571429,0,1
499118,0,120,10,1,84.0,0,0
499380,0,60,12,0,94.9090909090909,0,0
499387,0,60,9,0,71.0,0,0
499483,0,60,4,0,81.33333333333333,0,0
499511,0,120,9,1,86.36363636363636,0,0
499891,2,60,4,0,73.63636363636364,0,0
499931,0,240,5,1,75.0,0,1
500507,0,60,3,0,79.25,0,1
500585,0,240,12,1,51.333333333333336,0,1
500659,0,120,5,0,62.2,0,1
500719,2,60,4,0,77.0,1,1
500836,0,240,11,1,77.625,1,1
501008,0,180,12,1,75.0,0,1
501432,0,60,8,0,92.0909090909091,0,0
501550,0,120,11,1,81.36363636363636,0,0
501879,0,180,0,1,90.45454545454544,0,0
501955,2,120,9,1,66.81818181818181,1,1
502088,0,120,9,0,78.5,0,1
502131,2,120,6,1,77.0,0,1
502279,1,180,11,1,75.0,0,1
502441,0,60,9,0,91.54545454545456,0,0
502604,1,90,11,0,72.36363636363636,0,0
502713,3,60,10,0,70.16666666666667,0,1
502717,2,240,10,1,82.5,0,0
502872,0,180,5,0,87.66666666666667,0,1
503353,0,210,5,0,75.0,0,1
503390,0,240,12,1,69.5,0,1
503491,2,120,11,1,75.72727272727273,0,0
503878,2,180,9,0,84.75,0,1
503878,2,180,9,0,84.75,0,1
504014,2,120,10,0,77.5,0,1
504021,2,60,5,0,68.8,0,1
504028,0,180,12,1,81.9090909090909,0,0
504102,2,75,5,0,53.27272727272727,0,0
504689,0,120,12,0,75.0,0,1
505123,0,60,0,0,75.0,0,1
505499,0,60,7,0,75.0,1,1
505592,1,60,4,0,75.0,0,1
505606,0,60,12,0,86.0,0,0
505694,2,60,6,0,75.0,0,1
505871,0,60,9,0,67.33333333333333,0,1
505871,0,60,9,0,67.33333333333333,0,1
505959,0,60,3,0,71.88888888888889,0,0
505961,2,120,10,1,82.18181818181819,0,0
506233,0,60,9,0,74.9090909090909,0,0
506360,0,60,2,0,75.44444444444444,0,1
506753,1,120,7,0,86.63636363636364,0,0
507184,0,60,0,0,75.0,0,1
507221,2,120,8,0,75.0,0,1
507303,2,60,8,0,75.0,0,1
507320,2,150,5,0,75.0,1,1
507485,2,60,3,0,75.0,0,1
507685,0,120,4,0,75.0,0,1
507817,2,120,1,1,65.36363636363636,1,1
507817,2,120,1,1,65.36363636363636,1,1
508103,2,240,11,1,75.0,0,1
508452,1,150,0,0,61.72727272727273,0,0
508537,0,60,9,0,95.27272727272728,0,0
508662,2,60,8,0,89.1,0,0
508668,2,60,3,0,75.0,0,1
509226,2,120,11,0,87.27272727272727,0,0
509295,2,180,9,1,75.0,0,1
509334,0,60,10,0,75.0,0,1
509737,2,120,6,1,75.0,0,1
509768,2,60,7,0,96.36363636363636,0,0
509901,0,120,1,1,65.5,0,1
509926,2,60,0,0,86.375,0,1
510492,2,180,9,0,59.3,0,1
510556,2,60,7,0,88.6,0,0
510756,0,60,12,0,85.7,0,0
510845,2,60,10,0,69.44444444444444,0,0
511050,2,60,11,0,86.72727272727273,1,0
511067,0,60,8,0,84.66666666666667,0,0
511306,2,60,3,0,84.27272727272727,0,0
511459,2,120,6,1,74.0,0,0
511474,2,120,5,2,80.0,0,1
511524,2,60,12,0,81.45454545454545,0,0
511693,0,60,9,0,78.27272727272727,0,0
512070,0,120,3,0,53.0,0,1
512180,2,120,10,0,53.25,0,1
512242,2,60,8,0,90.42857142857144,0,1
512468,2,120,2,1,75.0,0,1
512805,2,120,11,1,73.0,0,1
512883,2,120,10,1,55.5,0,1
512883,2,120,10,1,55.5,0,1
512924,2,240,0,1,75.0,0,1
512929,0,60,10,0,88.72727272727273,0,0
512995,0,60,11,0,82.5,0,0
513005,2,180,9,1,75.0,0,1
513016,2,60,5,0,75.0,0,1
513093,0,120,0,0,81.72727272727273,0,0
513196,2,180,3,1,75.0,0,1
513210,2,120,3,1,72.7,0,1
513315,2,60,5,0,57.90909090909091,0,0
513368,0,60,4,0,75.0,0,1
513757,0,120,3,1,76.81818181818181,0,0
513881,2,60,12,0,69.33333333333333,0,1
514140,2,120,10,0,71.54545454545455,1,0
514819,2,120,1,0,75.0,0,1
514981,0,120,11,1,69.9,0,1
514987,0,120,11,1,74.125,0,0
515105,2,60,3,0,78.63636363636364,0,1
515130,2,120,10,1,75.0,0,1
515174,2,120,3,1,75.0,1,1
515311,0,120,11,1,79.36363636363636,0,0
515474,0,60,10,0,69.25,0,0
515497,0,120,3,0,63.42857142857143,0,0
515959,0,60,3,0,80.33333333333333,0,0
516057,0,60,7,0,91.27272727272728,0,0
516456,0,150,9,0,80.4,0,0
516475,0,60,0,0,84.85714285714286,0,0
516529,1,60,10,0,90.36363636363636,0,0
516776,2,120,0,1,75.0,0,1
516841,2,120,6,1,84.18181818181819,0,0
517043,3,120,11,1,73.14285714285714,0,0
517175,2,120,11,1,75.0,1,1
517474,2,90,2,0,79.5,0,0
517617,0,120,1,0,86.63636363636364,0,0
517701,2,120,10,1,75.0,0,1
517778,0,60,1,0,88.27272727272727,0,0
518469,2,60,2,0,84.66666666666667,1,1
518876,2,150,10,0,75.36363636363636,0,0
518879,2,60,1,0,79.18181818181819,0,0
518904,2,60,7,0,53.0,0,1
519012,2,120,10,1,62.333333333333336,0,1
519222,0,120,10,1,81.3,0,0
519387,0,60,3,0,77.7,0,1
519602,2,60,11,0,74.33333333333333,0,0
519647,2,60,9,0,75.0,0,1
519800,2,120,10,1,84.55555555555556,0,0
520049,2,60,11,0,75.0,0,1
520230,2,60,8,0,75.0,0,1
520749,2,120,0,1,75.0,1,1
520836,2,60,2,0,75.9,1,0
521069,0,60,8,0,75.0,1,1
521096,2,120,2,0,90.2,0,0
521394,2,120,2,1,89.2,0,0
521430,0,60,3,0,86.9090909090909,0,0
521496,2,120,10,1,75.0,1,1
521903,2,120,9,1,69.2,0,1
522090,0,60,1,0,80.54545454545455,0,0
522249,2,60,9,0,78.75,0,0
522302,0,60,7,0,75.0,0,1
522383,2,120,10,1,69.33333333333333,0,1
522512,2,120,10,1,75.0,0,1
523012,0,120,6,0,89.81818181818181,0,0
523596,0,75,0,0,80.81818181818181,0,1
523630,2,120,8,0,89.0909090909091,0,0
523672,2,90,10,0,68.0,1,0
523789,0,240,3,1,75.0,0,1
524101,2,120,4,1,81.75,0,1
524171,0,120,5,0,75.0,0,1
524452,0,60,9,0,88.0,0,0
524496,0,60,11,0,75.0,0,1
524496,0,60,11,0,75.0,0,1
524598,2,60,10,0,75.0,1,1
524769,2,150,9,1,75.0,0,1
524968,2,60,11,0,75.0,0,1
525501,2,60,0,0,81.81818181818181,0,0
525679,2,120,3,0,57.666666666666664,0,1
525869,0,60,11,0,75.0,0,1
525942,2,60,6,0,88.71428571428571,1,1
525942,2,60,6,0,88.71428571428571,1,1
526200,2,240,9,1,90.42857142857144,0,1
526370,2,60,5,0,65.11111111111111,0,0
526506,0,240,12,1,80.66666666666667,0,1
526506,0,240,12,1,80.66666666666667,0,1
527164,0,120,7,0,82.54545454545455,0,0
527227,2,120,12,1,83.54545454545455,0,0
527343,0,120,10,1,75.0,0,1
527382,2,60,10,0,67.0,0,1
527400,2,60,0,0,76.0,0,1
527659,2,60,10,0,52.666666666666664,0,1
528161,0,60,10,0,76.0,0,0
528220,0,180,1,1,64.2,0,1
528261,0,120,1,1,94.45454545454544,0,0
528270,2,180,9,0,66.66666666666667,0,1
528270,2,180,9,0,66.66666666666667,0,1
528353,0,60,0,0,84.81818181818181,0,0
528649,0,60,3,0,70.9,1,1
528698,2,120,7,0,82.18181818181819,0,0
528904,0,60,6,0,89.4,0,0
529065,2,60,4,0,84.18181818181819,0,0
529118,0,120,1,1,75.0,0,1
529174,2,120,10,1,58.22222222222222,0,1
529212,2,180,11,1,67.22222222222223,0,0
529446,2,60,5,0,86.0,0,0
529502,1,60,10,0,72.2,0,0
529767,2,120,11,1,75.0,0,1
530065,0,180,12,0,60.09090909090909,0,0
530226,0,120,5,1,63.5,0,0
530245,0,120,11,1,75.0,0,1
530266,0,60,10,0,60.0,0,1
530398,2,120,0,1,75.0,0,1
530669,0,60,3,0,49.22222222222222,0,0
531000,2,60,3,0,75.0,0,1
531027,2,60,10,0,80.0,0,1
531205,2,60,9,0,70.5,0,1
531235,0,60,12,0,75.0,0,1
531427,0,120,1,0,72.875,0,1
531428,0,120,1,1,66.0,0,1
531464,2,60,0,0,55.0,0,1
531481,0,180,3,1,75.0,0,1
531569,0,120,8,1,70.0,0,1
531573,2,120,10,1,48.0,0,1
531634,1,120,4,0,39.0,0,1
531689,1,60,12,0,75.0,0,1
532000,2,120,0,1,75.0,0,1
532034,2,60,6,0,78.0,0,1
532140,0,270,11,1,82.72727272727273,0,0
532142,2,120,12,1,75.0,0,1
532512,0,60,8,0,70.0,0,1
532534,2,60,4,0,81.8,1,1
532668,2,60,12,0,75.0,0,1
